JBCXM__PARTICIPANT__R.SURPART_EXTERNALID__C,JBCXM__ANSWERTEXT__C,JBCXM__ANSWER__R.SURALLOWANS_EXTERNALID__C,JBCXM__QUESTION__R.SURQUES_EXTERNALID__C,JBCXM__RANKTEXT__C,JBCXM__RANK__C,JBCXM__SUBMISSIONTIME__C,JBCXM__SURVEYMASTER__R.SURMASTER_EXTERNALID__C,SURUSERANS_EXTERNALID__C
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_SingleSelect4Might or might not_ans3,Customer Retention_SingleSelect4,,,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_SingleSelect4Might or might not_ans3Customer Retention_SingleSelect4
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_Radio6No_ans2,Customer Retention_Radio6,,,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Radio6No_ans2Customer Retention_Radio6
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_MultiSelect7Appear knowledgeable and competent_ans2,Customer Retention_MultiSelect7,,,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_MultiSelect7Appear knowledgeable and competent_ans2Customer Retention_MultiSelect7
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,This comments are filled for text field.,Customer Retention_Text8_ans1,Customer Retention_Text8,,,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Text8_ans1Customer Retention_Text8
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,This comments are filled for text field.,Customer Retention_Text9_ans1,Customer Retention_Text9,,,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Text9_ans1Customer Retention_Text9
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_Checkbox10Sales_ans1,Customer Retention_Checkbox10,,,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Checkbox10Sales_ans1Customer Retention_Checkbox10
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_Ranking11Sales_ans1,Customer Retention_Ranking11,1,1,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Ranking11Sales_ans1Customer Retention_Ranking11
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_Ranking11Pre-Sales_ans2,Customer Retention_Ranking11,2,2,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Ranking11Pre-Sales_ans2Customer Retention_Ranking11
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_Ranking11Services_ans3,Customer Retention_Ranking11,3,3,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Ranking11Services_ans3Customer Retention_Ranking11
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_Ranking11Customer Service Desk_ans4,Customer Retention_Ranking11,4,4,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Ranking11Customer Service Desk_ans4Customer Retention_Ranking11
BrionnaDeckowDVM@googly.comICM Corp,,Customer Retention_Checkbox5Evenings (4-9 PM)_ans5,Customer Retention_Checkbox5,,,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_Checkbox5Evenings (4-9 PM)_ans5Customer Retention_Checkbox5
BrionnaDeckowDVM@googly.comICM Corp,,Customer Retention_Radio6No_ans2,Customer Retention_Radio6,,,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_Radio6No_ans2Customer Retention_Radio6
BrionnaDeckowDVM@googly.comICM Corp,,Customer Retention_MultiSelect7Handle issues with courtesy and professionalism_ans4,Customer Retention_MultiSelect7,,,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_MultiSelect7Handle issues with courtesy and professionalism_ans4Customer Retention_MultiSelect7
BrionnaDeckowDVM@googly.comICM Corp,This comments are filled for text field.,Customer Retention_Text8_ans1,Customer Retention_Text8,,,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_Text8_ans1Customer Retention_Text8
BrionnaDeckowDVM@googly.comICM Corp,This comments are filled for text field.,Customer Retention_Text9_ans1,Customer Retention_Text9,,,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_Text9_ans1Customer Retention_Text9
BrionnaDeckowDVM@googly.comICM Corp,,Customer Retention_Checkbox10Customer Service Desk_ans4,Customer Retention_Checkbox10,,,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_Checkbox10Customer Service Desk_ans4Customer Retention_Checkbox10
BrionnaDeckowDVM@googly.comICM Corp,,Customer Retention_Ranking11Sales_ans1,Customer Retention_Ranking11,1,1,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_Ranking11Sales_ans1Customer Retention_Ranking11
BrionnaDeckowDVM@googly.comICM Corp,,Customer Retention_Ranking11Pre-Sales_ans2,Customer Retention_Ranking11,2,2,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_Ranking11Pre-Sales_ans2Customer Retention_Ranking11
BrionnaDeckowDVM@googly.comICM Corp,,Customer Retention_Ranking11Services_ans3,Customer Retention_Ranking11,3,3,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_Ranking11Services_ans3Customer Retention_Ranking11
BrionnaDeckowDVM@googly.comICM Corp,,Customer Retention_Ranking11Customer Service Desk_ans4,Customer Retention_Ranking11,4,4,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_Ranking11Customer Service Desk_ans4Customer Retention_Ranking11
BrionnaDeckowDVM@googly.comICM Corp,,Customer Retention_MatrixMultipleAnswers12Email_ans2,Customer Retention_MatrixMultipleAnswers12_Checkbox1,,,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_MatrixMultipleAnswers12Email_ans2Customer Retention_MatrixMultipleAnswers12_Checkbox1
BrionnaDeckowDVM@googly.comICM Corp,,Customer Retention_MatrixMultipleAnswers12PlacePunch_ans5,Customer Retention_MatrixMultipleAnswers12_Checkbox2,,,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_MatrixMultipleAnswers12PlacePunch_ans5Customer Retention_MatrixMultipleAnswers12_Checkbox2
BrionnaDeckowDVM@googly.comICM Corp,,Customer Retention_Radio1Daily_ans1,Customer Retention_Radio1,,,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_Radio1Daily_ans1Customer Retention_Radio1
BrionnaDeckowDVM@googly.comICM Corp,,Customer Retention_MatrixSingleAnswer2Delightfully_ans4,Customer Retention_MatrixSingleAnswer2_Radio1,,,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_MatrixSingleAnswer2Delightfully_ans4Customer Retention_MatrixSingleAnswer2_Radio1
BrionnaDeckowDVM@googly.comICM Corp,,Customer Retention_MatrixSingleAnswer2Somewhat Satisfactory_ans2,Customer Retention_MatrixSingleAnswer2_Radio2,,,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_MatrixSingleAnswer2Somewhat Satisfactory_ans2Customer Retention_MatrixSingleAnswer2_Radio2
BrionnaDeckowDVM@googly.comICM Corp,,Customer Retention_MatrixSingleAnswer2Somewhat Satisfactory_ans2,Customer Retention_MatrixSingleAnswer2_Radio3,,,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_MatrixSingleAnswer2Somewhat Satisfactory_ans2Customer Retention_MatrixSingleAnswer2_Radio3
BrionnaDeckowDVM@googly.comICM Corp,,Customer Retention_MatrixSingleAnswer2Delightfully_ans4,Customer Retention_MatrixSingleAnswer2_Radio4,,,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_MatrixSingleAnswer2Delightfully_ans4Customer Retention_MatrixSingleAnswer2_Radio4
BrionnaDeckowDVM@googly.comICM Corp,,Customer Retention_MatrixSingleAnswer2Somewhat Satisfactory_ans2,Customer Retention_MatrixSingleAnswer2_Radio5,,,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_MatrixSingleAnswer2Somewhat Satisfactory_ans2Customer Retention_MatrixSingleAnswer2_Radio5
BrionnaDeckowDVM@googly.comICM Corp,,Customer Retention_MatrixSingleAnswer2Delightfully_ans4,Customer Retention_MatrixSingleAnswer2_Radio6,,,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_MatrixSingleAnswer2Delightfully_ans4Customer Retention_MatrixSingleAnswer2_Radio6
BrionnaDeckowDVM@googly.comICM Corp,"Note that the code always refers to the Collection by its interface type (Set) rather than by its implementation type (HashSet). This is a strongly recommended programming practice because it gives you the flexibility to change implementations merely by changing the constructor. If either of the variables used to store a collection or the parameters used to pass it around are declared to be of the Collection's implementation type rather than its interface type, all such variables and parameters must be changed in order to change its implementation type.",Customer Retention_Comment3_ans1,Customer Retention_Comment3,,,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_Comment3_ans1Customer Retention_Comment3
BrionnaDeckowDVM@googly.comICM Corp,,Customer Retention_SingleSelect4Definitely will_ans1,Customer Retention_SingleSelect4,,,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_SingleSelect4Definitely will_ans1Customer Retention_SingleSelect4
BrionnaDeckowDVM@googly.comICM Corp,,Customer Retention_NPS133_ans4,Customer Retention_NPS13,,,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_NPS133_ans4Customer Retention_NPS13
BrionnaDeckowDVM@googly.comICM Corp,"Note that the code always refers to the Collection by its interface type (Set) rather than by its implementation type (HashSet). This is a strongly recommended programming practice because it gives you the flexibility to change implementations merely by changing the constructor. If either of the variables used to store a collection or the parameters used to pass it around are declared to be of the Collection's implementation type rather than its interface type, all such variables and parameters must be changed in order to change its implementation type.",,Customer Retention_NPS13,,,2,Customer Retention,BrionnaDeckowDVM@googly.comICM CorpCustomer Retention_NPS13
BryanaFarrell@googly.comICM Corp,,Customer Retention_MatrixSingleAnswer2Very Satisfactory_ans3,Customer Retention_MatrixSingleAnswer2_Radio1,,,2,Customer Retention,BryanaFarrell@googly.comICM CorpCustomer Retention_MatrixSingleAnswer2Very Satisfactory_ans3Customer Retention_MatrixSingleAnswer2_Radio1
BryanaFarrell@googly.comICM Corp,,Customer Retention_MatrixSingleAnswer2Somewhat Satisfactory_ans2,Customer Retention_MatrixSingleAnswer2_Radio2,,,2,Customer Retention,BryanaFarrell@googly.comICM CorpCustomer Retention_MatrixSingleAnswer2Somewhat Satisfactory_ans2Customer Retention_MatrixSingleAnswer2_Radio2
BryanaFarrell@googly.comICM Corp,,Customer Retention_MatrixSingleAnswer2Very Satisfactory_ans3,Customer Retention_MatrixSingleAnswer2_Radio3,,,2,Customer Retention,BryanaFarrell@googly.comICM CorpCustomer Retention_MatrixSingleAnswer2Very Satisfactory_ans3Customer Retention_MatrixSingleAnswer2_Radio3
BryanaFarrell@googly.comICM Corp,,Customer Retention_MatrixSingleAnswer2Delightfully_ans4,Customer Retention_MatrixSingleAnswer2_Radio4,,,2,Customer Retention,BryanaFarrell@googly.comICM CorpCustomer Retention_MatrixSingleAnswer2Delightfully_ans4Customer Retention_MatrixSingleAnswer2_Radio4
BryanaFarrell@googly.comICM Corp,,Customer Retention_MatrixSingleAnswer2Very Satisfactory_ans3,Customer Retention_MatrixSingleAnswer2_Radio5,,,2,Customer Retention,BryanaFarrell@googly.comICM CorpCustomer Retention_MatrixSingleAnswer2Very Satisfactory_ans3Customer Retention_MatrixSingleAnswer2_Radio5
BryanaFarrell@googly.comICM Corp,,Customer Retention_MatrixSingleAnswer2Miserably_ans1,Customer Retention_MatrixSingleAnswer2_Radio6,,,2,Customer Retention,BryanaFarrell@googly.comICM CorpCustomer Retention_MatrixSingleAnswer2Miserably_ans1Customer Retention_MatrixSingleAnswer2_Radio6
BryanaFarrell@googly.comICM Corp,"Note that the code always refers to the Collection by its interface type (Set) rather than by its implementation type (HashSet). This is a strongly recommended programming practice because it gives you the flexibility to change implementations merely by changing the constructor. If either of the variables used to store a collection or the parameters used to pass it around are declared to be of the Collection's implementation type rather than its interface type, all such variables and parameters must be changed in order to change its implementation type.",Customer Retention_Comment3_ans1,Customer Retention_Comment3,,,2,Customer Retention,BryanaFarrell@googly.comICM CorpCustomer Retention_Comment3_ans1Customer Retention_Comment3
BryanaFarrell@googly.comICM Corp,,Customer Retention_SingleSelect4Definitely will_ans1,Customer Retention_SingleSelect4,,,2,Customer Retention,BryanaFarrell@googly.comICM CorpCustomer Retention_SingleSelect4Definitely will_ans1Customer Retention_SingleSelect4
BryanaFarrell@googly.comICM Corp,,Customer Retention_Checkbox5Mid-day( 11- 4 PM)_ans4,Customer Retention_Checkbox5,,,2,Customer Retention,BryanaFarrell@googly.comICM CorpCustomer Retention_Checkbox5Mid-day( 11- 4 PM)_ans4Customer Retention_Checkbox5
BryanaFarrell@googly.comICM Corp,,Customer Retention_Radio6Yes_ans1,Customer Retention_Radio6,,,2,Customer Retention,BryanaFarrell@googly.comICM CorpCustomer Retention_Radio6Yes_ans1Customer Retention_Radio6
BryanaFarrell@googly.comICM Corp,,Customer Retention_MultiSelect7Handle issues with courtesy and professionalism_ans4,Customer Retention_MultiSelect7,,,2,Customer Retention,BryanaFarrell@googly.comICM CorpCustomer Retention_MultiSelect7Handle issues with courtesy and professionalism_ans4Customer Retention_MultiSelect7
BryanaFarrell@googly.comICM Corp,This comments are filled for text field.,Customer Retention_Text8_ans1,Customer Retention_Text8,,,2,Customer Retention,BryanaFarrell@googly.comICM CorpCustomer Retention_Text8_ans1Customer Retention_Text8
BryanaFarrell@googly.comICM Corp,This comments are filled for text field.,Customer Retention_Text9_ans1,Customer Retention_Text9,,,2,Customer Retention,BryanaFarrell@googly.comICM CorpCustomer Retention_Text9_ans1Customer Retention_Text9
BryanaFarrell@googly.comICM Corp,,Customer Retention_Checkbox10Installation_ans2,Customer Retention_Checkbox10,,,2,Customer Retention,BryanaFarrell@googly.comICM CorpCustomer Retention_Checkbox10Installation_ans2Customer Retention_Checkbox10
BryanaFarrell@googly.comICM Corp,,Customer Retention_Ranking11Sales_ans1,Customer Retention_Ranking11,1,1,2,Customer Retention,BryanaFarrell@googly.comICM CorpCustomer Retention_Ranking11Sales_ans1Customer Retention_Ranking11
BryanaFarrell@googly.comICM Corp,,Customer Retention_Ranking11Pre-Sales_ans2,Customer Retention_Ranking11,2,2,2,Customer Retention,BryanaFarrell@googly.comICM CorpCustomer Retention_Ranking11Pre-Sales_ans2Customer Retention_Ranking11
BryanaFarrell@googly.comICM Corp,,Customer Retention_Ranking11Services_ans3,Customer Retention_Ranking11,3,3,2,Customer Retention,BryanaFarrell@googly.comICM CorpCustomer Retention_Ranking11Services_ans3Customer Retention_Ranking11
BryanaFarrell@googly.comICM Corp,,Customer Retention_Ranking11Customer Service Desk_ans4,Customer Retention_Ranking11,4,4,2,Customer Retention,BryanaFarrell@googly.comICM CorpCustomer Retention_Ranking11Customer Service Desk_ans4Customer Retention_Ranking11
BryanaFarrell@googly.comICM Corp,,Customer Retention_MatrixMultipleAnswers12CoreMotives_ans1,Customer Retention_MatrixMultipleAnswers12_Checkbox1,,,2,Customer Retention,BryanaFarrell@googly.comICM CorpCustomer Retention_MatrixMultipleAnswers12CoreMotives_ans1Customer Retention_MatrixMultipleAnswers12_Checkbox1
BryanaFarrell@googly.comICM Corp,,Customer Retention_MatrixMultipleAnswers12Email_ans2,Customer Retention_MatrixMultipleAnswers12_Checkbox2,,,2,Customer Retention,BryanaFarrell@googly.comICM CorpCustomer Retention_MatrixMultipleAnswers12Email_ans2Customer Retention_MatrixMultipleAnswers12_Checkbox2
BryanaFarrell@googly.comICM Corp,,Customer Retention_NPS135_ans6,Customer Retention_NPS13,,,2,Customer Retention,BryanaFarrell@googly.comICM CorpCustomer Retention_NPS135_ans6Customer Retention_NPS13
BryanaFarrell@googly.comICM Corp,"Note that the code always refers to the Collection by its interface type (Set) rather than by its implementation type (HashSet). This is a strongly recommended programming practice because it gives you the flexibility to change implementations merely by changing the constructor. If either of the variables used to store a collection or the parameters used to pass it around are declared to be of the Collection's implementation type rather than its interface type, all such variables and parameters must be changed in order to change its implementation type.",,Customer Retention_NPS13,,,2,Customer Retention,BryanaFarrell@googly.comICM CorpCustomer Retention_NPS13
