"JBCXM__Account__c","JBCXM__Stage__c","JBCXM__Status__c","JBCXM__Comments__c"
"0019000000oGEc1AAG","stage5","InactiveCustomer","TBS Group Corporation - stage5 - InactiveCustomer"
"0019000000oGEflAAG","stage6","ActiveCustomer","NINGBO BRIDGE IMP AND EXP CO LTD - stage6 - ActiveCustomer"
"0019000000oGEVXAA4","stage1","InactiveCustomer","NINGBO BRONCO ARTS AND CRAFTS FACTORY - stage1 - InactiveCustomer"
"0019000000oGEZvAAO","stage2","ActiveCustomer","Ningbo Qtop Imp  and  Exp Co Ltd - stage2 - ActiveCustomer"
"0019000000oGEY7AAO","stage3","InactiveCustomer","Ningbo Starlight IMP AND EXP Co Ltd - stage3 - InactiveCustomer"
"0019000000oGEc2AAG","stage4","ActiveCustomer","Ningbo Vontone Stationery Co Ltd - stage4 - ActiveCustomer"
"0019000000oGEhuAAG","stage5","InactiveCustomer","Solar Tech International Co Ltd - stage5 - InactiveCustomer"
"0019000000oGEPkAAO","stage6","ActiveCustomer","SONIA SUSANA MARTINEZ VALENZ - stage6 - ActiveCustomer"
"0019000000oGEiwAAG","stage1","InactiveCustomer","ROUTE 16 GRAIN COOPERATIVE - stage1 - InactiveCustomer"
"0019000000oGER5AAO","stage2","ActiveCustomer","Wide Spark Limited - stage2 - ActiveCustomer"
"0019000000oGENMAA4","stage3","InactiveCustomer","LIVIEN MONTOYA LOPEZ - stage3 - InactiveCustomer"
"0019000000oGEGWAA4","stage4","ActiveCustomer","Master Lock Company LLC - stage4 - ActiveCustomer"
"0019000000nFzmZAAS","stage5","InactiveCustomer","Ziff-Davis Labs - stage5 - InactiveCustomer"
"0019000000oGEXLAA4","stage6","ActiveCustomer","ESCAMILLA FELIX JOSE JUAN - stage6 - ActiveCustomer"
"0019000000oGEc3AAG","stage1","InactiveCustomer","TOP AG COOPERATIVE INC - stage1 - InactiveCustomer"
"0019000000oGEN7AAO","stage2","ActiveCustomer","AGP GRAIN MARKETING LLC - stage2 - ActiveCustomer"
"0019000000nFznZAAS","stage3","InactiveCustomer","Cal-Pac Roofing Inc - stage3 - InactiveCustomer"
"0019000000nFznQAAS","stage4","ActiveCustomer","Dame Belts & Bag Co Inc - stage4 - ActiveCustomer"
"0019000000nFznmAAC","stage5","InactiveCustomer","Dana Marketing Inc - stage5 - InactiveCustomer"
"0019000000nFznLAAS","stage6","ActiveCustomer","East/West Computers Inc - stage6 - ActiveCustomer"
"0019000000nFznJAAS","stage1","InactiveCustomer","Eastman Kodak Company Health Sciences Division - stage1 - InactiveCustomer"
"0019000000oGEUzAAO","stage2","ActiveCustomer","ENCORE ENERGY SERVICES INC - stage2 - ActiveCustomer"
"0019000000nFzoHAAS","stage3","InactiveCustomer","Facts on File Newsletter - stage3 - InactiveCustomer"
"0019000000nFzmkAAC","stage4","ActiveCustomer","Fell David H & Company Inc - stage4 - ActiveCustomer"
"0019000000oGEc4AAG","stage5","InactiveCustomer","GAVILON GRAIN - stage5 - InactiveCustomer"
"0019000000oGESeAAO","stage6","ActiveCustomer","HANSEN MUELLER COMPANY - stage6 - ActiveCustomer"
"0019000000oGERqAAO","stage1","InactiveCustomer","HARTLAND RENEWABLE FUELS - stage1 - InactiveCustomer"
"0019000000oGEixAAG","stage2","ActiveCustomer","Olam Tomato Processors Inc - stage2 - ActiveCustomer"
"0019000000oGEaVAAW","stage3","InactiveCustomer","SCOULAR GRAIN COMPANY - stage3 - InactiveCustomer"
"0019000000oGEeTAAW","stage4","ActiveCustomer","American Bolt & Screw - stage4 - ActiveCustomer"
"0019000000oGERLAA4","stage5","InactiveCustomer","Lee's Pottery Inc - stage5 - InactiveCustomer"
"0019000000oGEZwAAO","stage6","ActiveCustomer","HUGO ROBLES SANCHEZ - stage6 - ActiveCustomer"
"0019000000oGEGGAA4","stage1","InactiveCustomer","LUIS DANIEL ARRIAGA BAUTISTA - stage1 - InactiveCustomer"
"0019000000oGEZxAAO","stage2","ActiveCustomer","GOLDEN TERRY TOWEL PVT LTD - stage2 - ActiveCustomer"
"0019000000oGEGXAA4","stage3","InactiveCustomer","Reed And Pick - stage3 - InactiveCustomer"
"0019000000nMl9OAAS","stage4","ActiveCustomer","Pyramid Construction Inc. - stage4 - ActiveCustomer"
"0019000000oGESLAA4","stage5","InactiveCustomer","Oregon Potato Company - stage5 - InactiveCustomer"
"0019000000nFznlAAC","stage6","ActiveCustomer","Westinghouse Corporation - stage6 - ActiveCustomer"
"0019000000oGEeUAAW","stage1","InactiveCustomer","Mile Marker - stage1 - InactiveCustomer"
"0019000000oGEhvAAG","stage2","ActiveCustomer","Heat Treating Services - stage2 - ActiveCustomer"
"0019000000oGEeVAAW","stage3","InactiveCustomer","Budelpack Poortvliet BV - stage3 - InactiveCustomer"
"0019000000nFznGAAS","stage4","ActiveCustomer","IBK Capital Inc - stage4 - ActiveCustomer"
"0019000000oGERrAAO","stage5","InactiveCustomer","Detmold Flexibles Pty Ltd - stage5 - InactiveCustomer"
"0019000000oGEeWAAW","stage6","ActiveCustomer","ABRAHAM GAXIOLA LAZCANO - stage6 - ActiveCustomer"
"0019000000oGEUAAA4","stage1","InactiveCustomer","FENOMENOS DE FLUIDOS Y BOMBEO SA DE CV - stage1 - InactiveCustomer"
"0019000000oGESMAA4","stage2","ActiveCustomer","IMPORTADORA Y EXPORTADORA DE REFACCIONES DIESEL SA - stage2 - ActiveCustomer"
"0019000000oGEXMAA4","stage3","InactiveCustomer","JORGE LUIS PORTILLO BRUNO - stage3 - InactiveCustomer"
"0019000000oGER6AAO","stage4","ActiveCustomer","MARTIN CARMONA VALLEJO - stage4 - ActiveCustomer"
"0019000000oGEV0AAO","stage5","InactiveCustomer","MONTACARGAS DE CHIAPAS SA DE CV - stage5 - InactiveCustomer"
"0019000000oGEV1AAO","stage6","ActiveCustomer","OBHIELCI SA DE CV - stage6 - ActiveCustomer"
"0019000000oGEOxAAO","stage1","InactiveCustomer","PRODS INTERNACIONALES MABE SA CV - stage1 - InactiveCustomer"
"0019000000oGES8AAO","stage2","ActiveCustomer","SAYMEN CORPORATIVO INDUSTRIAL SA DE CV - stage2 - ActiveCustomer"
"0019000000oGEeXAAW","stage3","InactiveCustomer","SILVER TEXTIL POBLANA SA DE CV - stage3 - InactiveCustomer"
"0019000000oGEZyAAO","stage4","ActiveCustomer","SOLUCIONES INTEGRALES CON APLICACION NEUMATICA SA - stage4 - ActiveCustomer"
"0019000000nFzoQAAS","stage5","InactiveCustomer","IBM Corp Data Systems Div - stage5 - InactiveCustomer"
"0019000000oGEfmAAG","stage6","ActiveCustomer","Intertaste BV - stage6 - ActiveCustomer"
"0019000000oGEXrAAO","stage1","InactiveCustomer","ARTEX INDUSTRIAL LTD - stage1 - InactiveCustomer"
"0019000000oGENNAA4","stage2","ActiveCustomer","Quanzhou Seasunstar Craft Co Ltd - stage2 - ActiveCustomer"
"0019000000oGEhwAAG","stage3","InactiveCustomer","Olbertz Holdings Pty Ltd - stage3 - InactiveCustomer"
"0019000000oGEVFAA4","stage4","ActiveCustomer","MA DOLORES DE LA PAZ GUZMAN - stage4 - ActiveCustomer"
"0019000000oGEZzAAO","stage5","InactiveCustomer","NILFISK ADVANCE DE MEXICO S DE RL DE CV - stage5 - InactiveCustomer"
"0019000000nFznoAAC","stage6","ActiveCustomer","N/S Corp - stage6 - ActiveCustomer"
"0019000000oGEM5AAO","stage1","InactiveCustomer","PADAV Polska - stage1 - InactiveCustomer"
"0019000000oGESNAA4","stage2","ActiveCustomer","CARLOS EDUARDO TORRES GUTIERREZ - stage2 - ActiveCustomer"
"0019000000oGESqAAO","stage3","InactiveCustomer","INGENIERIA Y CIENCIAS APLICADAS SA DE CV - stage3 - InactiveCustomer"
"0019000000oGEM6AAO","stage4","ActiveCustomer","Falken Tire Corporation - stage4 - ActiveCustomer"
"0019000000oGEUhAAO","stage5","InactiveCustomer","K Source - stage5 - InactiveCustomer"
"0019000000nFzmqAAC","stage6","ActiveCustomer","East Bay Brass Foundry - stage6 - ActiveCustomer"
"0019000000oGEPUAA4","stage1","InactiveCustomer","FARMERS COOP OF RAVENNA - stage1 - InactiveCustomer"
"0019000000oGEhxAAG","stage2","ActiveCustomer","SORRELLS FARM SUPPLY INCL. - stage2 - ActiveCustomer"
"0019000000oGEGYAA4","stage3","InactiveCustomer","GATEWAY FS - stage3 - InactiveCustomer"
"0019000000oGEhyAAG","stage4","ActiveCustomer","ALIMENTOS SBF DE MEXICO S DE RL DE CV - stage4 - ActiveCustomer"
"0019000000oGEhzAAG","stage5","InactiveCustomer","RHINELAND GRAIN INC - stage5 - InactiveCustomer"
"0019000000oGEMLAA4","stage6","ActiveCustomer","Best Corporation Pty Ltd - stage6 - ActiveCustomer"
"0019000000oGEiyAAG","stage1","InactiveCustomer","Madman Entertainment Pty Ltd - stage1 - InactiveCustomer"
"0019000000oGEfnAAG","stage2","ActiveCustomer","Usher Boyd Pty Ltd - stage2 - ActiveCustomer"
"0019000000oGEa0AAG","stage3","InactiveCustomer","PITCHFORD ELEVATOR CO - stage3 - InactiveCustomer"
"0019000000nFzmtAAC","stage4","ActiveCustomer","G-L Veneer Co Inc. - stage4 - ActiveCustomer"
"0019000000oGEfoAAG","stage5","InactiveCustomer","Swan Products LLC - stage5 - InactiveCustomer"
"0019000000oGEjpAAG","stage6","ActiveCustomer","CLARION SINTERED METALS INC - stage6 - ActiveCustomer"
"0019000000nFznHAAS","stage1","InactiveCustomer","Lexidata Corporation - stage1 - InactiveCustomer"
"0019000000oGEeYAAW","stage2","ActiveCustomer","DANISCO US INC - stage2 - ActiveCustomer"
"0019000000nFzneAAC","stage3","InactiveCustomer","Jaff Brothers Woodworks Inc - stage3 - InactiveCustomer"
"0019000000oGEi0AAG","stage4","ActiveCustomer","The Materials Group LLC - stage4 - ActiveCustomer"
"0019000000oGEOiAAO","stage5","InactiveCustomer","Rubber Enterprises - stage5 - InactiveCustomer"
"0019000000oGEOyAAO","stage6","ActiveCustomer","Jena UK Ltd - stage6 - ActiveCustomer"
"0019000000oGEUBAA4","stage1","InactiveCustomer","GSM Sales Pty Ltd - stage1 - InactiveCustomer"
"0019000000oGEb4AAG","stage2","ActiveCustomer","Drukkerij Stadler & Sauerbier BV - Royal Sens - stage2 - ActiveCustomer"
"0019000000nFzmvAAC","stage3","InactiveCustomer","ICM Corp - stage3 - InactiveCustomer"
"0019000000oGEjJAAW","stage4","ActiveCustomer","Episys Limited - stage4 - ActiveCustomer"
"0019000000oGEWJAA4","stage5","InactiveCustomer","ROBLES CORPORATIVO SA DE CV - stage5 - InactiveCustomer"
"0019000000oGEbJAAW","stage6","ActiveCustomer","Lignivalys - stage6 - ActiveCustomer"
"0019000000oGEQGAA4","stage1","InactiveCustomer","ACERO APLICADO EN TRANSMISION Y DIS TRIBUCION SA - stage1 - InactiveCustomer"
"0019000000oGEeZAAW","stage2","ActiveCustomer","GRUPO LEA DE MEXICO S DE RL DE CV - stage2 - ActiveCustomer"
"0019000000oGEiWAAW","stage3","InactiveCustomer","INDUSTRIAS SCR SA DE CV - stage3 - InactiveCustomer"
"0019000000oGEXsAAO","stage4","ActiveCustomer","Liebherr - stage4 - ActiveCustomer"
"0019000000oGEQaAAO","stage5","InactiveCustomer","ACONDICIONAMIENTOS Y SERVICIOS SA DE CV - stage5 - InactiveCustomer"
"0019000000oGETdAAO","stage6","ActiveCustomer","ADRIANA ZAVALA RAMOS - stage6 - ActiveCustomer"
"0019000000oGEi1AAG","stage1","InactiveCustomer","CONSTRUCCIONES MAQUINADOS Y MTTO DE SALTILLO - stage1 - InactiveCustomer"
"0019000000oGEQHAA4","stage2","ActiveCustomer","DISASCO SA DE CV - stage2 - ActiveCustomer"
"0019000000oGEXNAA4","stage3","InactiveCustomer","JESUS ALFREDO RODRIGUEZ BERLANGA - stage3 - InactiveCustomer"
"0019000000oGEPVAA4","stage4","ActiveCustomer","LUIS GERARDO CHAIRES RAMOS - stage4 - ActiveCustomer"
"0019000000oGEFwAAO","stage5","InactiveCustomer","MA SANTOS MENDOZA CHANTACA - stage5 - InactiveCustomer"
"0019000000oGEQIAA4","stage6","ActiveCustomer","MT CALUCI SA DE CV - stage6 - ActiveCustomer"
"0019000000oGEizAAG","stage1","InactiveCustomer","PINTURA Y ENSAMBLES DE MEXICO SA DE CV - stage1 - InactiveCustomer"
"0019000000oGEj0AAG","stage2","ActiveCustomer","RESISTENCIAS ELECTRICAS DEL NORTE SA DE CV - stage2 - ActiveCustomer"
"0019000000oGEVkAAO","stage3","InactiveCustomer","SAIN SERVICIOS Y ASESORIAS PARA LA INDUSTRIA SA DE - stage3 - InactiveCustomer"
"0019000000oGETeAAO","stage4","ActiveCustomer","TRANSPORTES DOSG SA DE CV - stage4 - ActiveCustomer"
"0019000000oGESrAAO","stage5","InactiveCustomer","Rooster Products International - stage5 - InactiveCustomer"
"0019000000nFznKAAS","stage6","ActiveCustomer","Vyrex - stage6 - ActiveCustomer"
"0019000000oGEWKAA4","stage1","InactiveCustomer","BOMBAS GRUNDFOS DE MEXICO MANUFACTURING SA DE CV - stage1 - InactiveCustomer"
"0019000000oGEa1AAG","stage2","ActiveCustomer","CARLOS ALBERTO GOMEZ HUERTA - stage2 - ActiveCustomer"
"0019000000oGEXOAA4","stage3","InactiveCustomer","EDMUNDO CEBALLOS SALDANA - stage3 - InactiveCustomer"
"0019000000oGEa2AAG","stage4","ActiveCustomer","MARTHA MENDOZA MARTINEZ - stage4 - ActiveCustomer"
"0019000000oGEj1AAG","stage5","InactiveCustomer","SOINSEG SA DE CV - stage5 - InactiveCustomer"
"0019000000oGEPlAAO","stage6","ActiveCustomer","PANIFICADORA Y PASTELERIA EL BUEN GUSTO SA DE CV - stage6 - ActiveCustomer"
"0019000000oGEa3AAG","stage1","InactiveCustomer","CREACIONES ROQUE SA DE CV - stage1 - InactiveCustomer"
"0019000000oGEVlAAO","stage2","ActiveCustomer","MECANIZADOS INDUSTRIALES LOPEZ SA DE CV - stage2 - ActiveCustomer"
"0019000000oGEY8AAO","stage3","InactiveCustomer","COMERCIALIZADORA DE MAYOREO MEJIA SA DE CV - stage3 - InactiveCustomer"
"0019000000oGENOAA4","stage4","ActiveCustomer","COMERCIALIZADORA Y SERVICIOS BOLSTER SA DE CV - stage4 - ActiveCustomer"
"0019000000oGEjqAAG","stage5","InactiveCustomer","GRUPO PLASSET SA DE CV - stage5 - InactiveCustomer"
"0019000000oGEi2AAG","stage6","ActiveCustomer","MEDIA SOLUTIONS DE MONTERREY SA DE CV - stage6 - ActiveCustomer"
"0019000000oGEi3AAG","stage1","InactiveCustomer","SECCION E SA DE CV - stage1 - InactiveCustomer"
"0019000000oGEQJAA4","stage2","ActiveCustomer","BRINK GRAIN - stage2 - ActiveCustomer"
"0019000000oGEaWAAW","stage3","InactiveCustomer","IG ANUNCIOS SA DE CV - stage3 - InactiveCustomer"
"0019000000oGEa4AAG","stage4","ActiveCustomer","INDUSTRIAL KAB DE MONTERREY SA DE CV - stage4 - ActiveCustomer"
"0019000000oGEMbAAO","stage5","InactiveCustomer","INDUSTRIAL MAXIMIR SA DE CV - stage5 - InactiveCustomer"
"0019000000oGEXPAA4","stage6","ActiveCustomer","INDUSTRIAL MEXICANA SA DE CV - stage6 - ActiveCustomer"
"0019000000oGETfAAO","stage1","InactiveCustomer","SIXTO GARCIA TORRES - stage1 - InactiveCustomer"
"0019000000oGEUCAA4","stage2","ActiveCustomer","Champion Power Equipment - stage2 - ActiveCustomer"
"0019000000oGERbAAO","stage3","InactiveCustomer","CADELEC - stage3 - InactiveCustomer"
"0019000000oGEOPAA4","stage4","ActiveCustomer","Farm by Nature Pty Ltd - stage4 - ActiveCustomer"
"0019000000oGEi4AAG","stage5","InactiveCustomer","Bedecor Boutique (Shanghai) Ltd - stage5 - InactiveCustomer"
"0019000000oGEi5AAG","stage6","ActiveCustomer","GINWIN INDUSTRY CO LTD - stage6 - ActiveCustomer"
"0019000000oGEFxAAO","stage1","InactiveCustomer","KOBOKOKI INTL TRADE SHANGHAI CO LTD - stage1 - InactiveCustomer"
"0019000000oGEi6AAG","stage2","ActiveCustomer","Shanghai Jely Textiles Co LTD - stage2 - ActiveCustomer"
"0019000000oGEa5AAG","stage3","InactiveCustomer","SHANGHAI TEXTILE DECORATION CORP GROUP CAMBODIA - stage3 - InactiveCustomer"
"0019000000oGEVmAAO","stage4","ActiveCustomer","SHENZHEN HIKER HOUSEWARES LTD - stage4 - ActiveCustomer"
"0019000000oGEPEAA4","stage5","InactiveCustomer","Topway em enterprise ltd - stage5 - InactiveCustomer"
"0019000000oGEVYAA4","stage6","ActiveCustomer","SHIPMAN ELEVATOR CO. - stage6 - ActiveCustomer"
"0019000000oGEY9AAO","stage6","ActiveCustomer","GHIM LI GLOBAL PTE LT - stage6 - ActiveCustomer"
"0019000000nFznaAAC","stage1","InactiveCustomer","Nixdorf Computer - stage1 - InactiveCustomer"
"0019000000oGEi7AAG","stage2","ActiveCustomer","Sioux Honey Association - stage2 - ActiveCustomer"
"0019000000oGEiXAAW","stage3","InactiveCustomer","Beck Arnley Worldparts Inc - stage3 - InactiveCustomer"
"0019000000nFznxAAC","stage4","ActiveCustomer","P & C Food Markets Inc - stage4 - ActiveCustomer"
"0019000000oGERcAAO","stage5","InactiveCustomer","Delice de France Limited - stage5 - InactiveCustomer"
"0019000000oGEjrAAG","stage6","ActiveCustomer","BASF Australia Ltd - stage6 - ActiveCustomer"
"0019000000nFzo7AAC","stage1","InactiveCustomer","Kahlert Assoc Inc - stage1 - InactiveCustomer"
"0019000000oGEPFAA4","stage2","ActiveCustomer","Uneeda Enterprizes - stage2 - ActiveCustomer"
"0019000000oGEXQAA4","stage3","InactiveCustomer","Woodcraft Industries Inc - stage3 - InactiveCustomer"
"0019000000oGEeaAAG","stage4","ActiveCustomer","G.P. and W DBA CENTER OIL COMP - stage4 - ActiveCustomer"
"0019000000oGEebAAG","stage5","InactiveCustomer","GERHARD JOEBSTL INT SUPPLY & SERVICES EU - stage5 - InactiveCustomer"
"0019000000oGERdAAO","stage6","ActiveCustomer","MAPEI FRANCE - stage6 - ActiveCustomer"
"0019000000oGEGHAA4","stage1","InactiveCustomer","EUROPEAN AUTOMATION LTD - stage1 - InactiveCustomer"
"0019000000oGEMcAAO","stage2","ActiveCustomer","NOBLE AMERICAS CORP - stage2 - ActiveCustomer"
"0019000000oGEOQAA4","stage3","InactiveCustomer","Aviko BV - stage3 - InactiveCustomer"
"0019000000nFzoGAAS","stage4","ActiveCustomer","Gallo Ernst & Julio Winery - stage4 - ActiveCustomer"
"0019000000oGEVGAA4","stage5","InactiveCustomer","National Manufacturing Co. - stage5 - InactiveCustomer"
"0019000000oGEFyAAO","stage6","ActiveCustomer","PT SRI REJEKI ISMAN - stage6 - ActiveCustomer"
"0019000000nFzmxAAC","stage1","InactiveCustomer","G Group - stage1 - InactiveCustomer"
"0019000000oGEi8AAG","stage2","ActiveCustomer","NIEHOFF ENDEX NORTH AMERICA INC_ERROR - stage2 - ActiveCustomer"
"0019000000oGEc5AAG","stage3","InactiveCustomer","Allen & Overy - stage3 - InactiveCustomer"
"0019000000oGEa6AAG","stage4","ActiveCustomer","Coty Australia Pty Ltd - stage4 - ActiveCustomer"
"0019000000oGELqAAO","stage5","InactiveCustomer","Parsons Brinckerhoff Australia Pty Ltd - stage5 - InactiveCustomer"
"0019000000oGEPmAAO","stage6","ActiveCustomer","Tempo (Aust) Pty Ltd - stage6 - ActiveCustomer"
"0019000000oGEN8AAO","stage1","InactiveCustomer","Edwin Enterprises Inc dba Defiance Forest Products - stage1 - InactiveCustomer"
"0019000000nFznjAAC","stage2","ActiveCustomer","Wyse Corp. - stage2 - ActiveCustomer"
"0019000000oGEecAAG","stage3","InactiveCustomer","HEP TECH CO LTD - stage3 - InactiveCustomer"
"0019000000nFznTAAS","stage4","ActiveCustomer","Queensborough Public Library - stage4 - ActiveCustomer"
"0019000000oGESsAAO","stage5","InactiveCustomer","ABICO DIGITAL IMAGING INC - stage5 - InactiveCustomer"
"0019000000oGEedAAG","stage6","ActiveCustomer","Edco International Trading Corp - stage6 - ActiveCustomer"
"0019000000nFzoIAAS","stage1","InactiveCustomer","PacDevco Inc - stage1 - InactiveCustomer"
"0019000000nFzn8AAC","stage2","ActiveCustomer","Pace Press Inc - stage2 - ActiveCustomer"
"0019000000nFzmaAAC","stage3","InactiveCustomer","Purity-Supreme Inc. - stage3 - InactiveCustomer"
"0019000000oGEa7AAG","stage4","ActiveCustomer","Runner Corporation - stage4 - ActiveCustomer"
"0019000000oGEeeAAG","stage5","InactiveCustomer","Ching Feng Home Fashions Co Ltd - stage5 - InactiveCustomer"
"0019000000nFzoAAAS","stage6","ActiveCustomer","P.S.C. - stage6 - ActiveCustomer"
"0019000000oGEMdAAO","stage1","InactiveCustomer","ADRIAN CEPEDA MONTANTE - stage1 - InactiveCustomer"
"0019000000oGEefAAG","stage2","ActiveCustomer","ZHEJIANG SOPOP INDUSTRIAL - stage2 - ActiveCustomer"
"0019000000oGETAAA4","stage3","InactiveCustomer","ILVA GLASS SPA - stage3 - InactiveCustomer"
"0019000000oGEXRAA4","stage4","ActiveCustomer","CONSTRUCTIO ET STRUCTURA ROMAN SA DE CV - stage4 - ActiveCustomer"
"0019000000oGEa8AAG","stage5","InactiveCustomer","BAJA SAFETY RAZORS SA DE CV - stage5 - InactiveCustomer"
"0019000000oGEa9AAG","stage6","ActiveCustomer","JOSE DE JESUS CADENA LOMAS - stage6 - ActiveCustomer"
"0019000000oGEjsAAG","stage1","InactiveCustomer","VIVIANA MELCHOR GARCIA - stage1 - InactiveCustomer"
"0019000000oGEegAAG","stage2","ActiveCustomer","SISTEMAS DE DESCANSO LORD SA DE CV - stage2 - ActiveCustomer"
"0019000000oGEfpAAG","stage3","InactiveCustomer","ALBERTO BOJORQUEZ MONTOYA - stage3 - InactiveCustomer"
"0019000000oGEjtAAG","stage4","ActiveCustomer","NIDIA REBECA FLORES CUSI - stage4 - ActiveCustomer"
"0019000000oGEGZAA4","stage5","InactiveCustomer","OK TOYS SA DE CV - stage5 - InactiveCustomer"
"0019000000oGEaAAAW","stage6","ActiveCustomer","RAFAEL CONTRERAS VALENZUELA - stage6 - ActiveCustomer"
"0019000000oGEV2AAO","stage1","InactiveCustomer","UNION DE ESTIBADORES SC DE RL DE CV - stage1 - InactiveCustomer"
"0019000000oGEi9AAG","stage2","ActiveCustomer","WSA DISTRIBUTING DE MEXICO SA DE CV - stage2 - ActiveCustomer"
"0019000000oGEYAAA4","stage3","InactiveCustomer","COY & COY SA DE CV - stage3 - InactiveCustomer"
"0019000000oGEiAAAW","stage4","ActiveCustomer","TRANSPORTES REFRIGERADOS TRAMTZ SA DE CV - stage4 - ActiveCustomer"
"0019000000oGENvAAO","stage5","InactiveCustomer","DAYNA CORTINAS ESTUDIOS DE M - stage5 - InactiveCustomer"
"0019000000oGEXSAA4","stage6","ActiveCustomer","CORPORATIVO MEXICANO DE PRODUCTOS INDUSTRIAL SA DE - stage6 - ActiveCustomer"
"0019000000oGEc6AAG","stage1","InactiveCustomer","LIDERNOVA SA DE CV - stage1 - InactiveCustomer"
"0019000000oGEaBAAW","stage2","ActiveCustomer","CARLOS ALBERTO MONARCA CARRILLO - stage2 - ActiveCustomer"
"0019000000oGEaCAAW","stage3","InactiveCustomer","LIMPIEZA INTEGRAL MEXICANA SA DE CV - stage3 - InactiveCustomer"
"0019000000oGEUiAAO","stage4","ActiveCustomer","CENTRO LOGISTICO ESTRELLA SA DE CV - stage4 - ActiveCustomer"
"0019000000oGENPAA4","stage5","InactiveCustomer","ESPINOSA FLORES LILIANA - stage5 - InactiveCustomer"
"0019000000oGEMMAA4","stage6","ActiveCustomer","GRUPO OSMAR SA DE CV - stage6 - ActiveCustomer"
"0019000000oGERsAAO","stage1","InactiveCustomer","HOCKEY EXPORTPRINT SA DE CV - stage1 - InactiveCustomer"
"0019000000oGEXTAA4","stage2","ActiveCustomer","HUMAN CAPITAL MANAGEMENT SA DE CV - stage2 - ActiveCustomer"
"0019000000oGEehAAG","stage3","InactiveCustomer","OQUIMEX SA DE CV - stage3 - InactiveCustomer"
"0019000000oGEfqAAG","stage4","ActiveCustomer","AGUA CLARA DEL VERGEL SA DE CV - stage4 - ActiveCustomer"
"0019000000oGEaDAAW","stage5","InactiveCustomer","CESAR CANO MADINAVEITIA - stage5 - InactiveCustomer"
"0019000000oGEStAAO","stage6","ActiveCustomer","SYSTEMS MANUFACTURING MEXICO SA DE CV - stage6 - ActiveCustomer"
"0019000000oGEXUAA4","stage1","InactiveCustomer","INTERSTATE COMMODITIES INC - stage1 - InactiveCustomer"
"0019000000nFzo2AAC","stage2","ActiveCustomer","Japanese American Citizens Lea - stage2 - ActiveCustomer"
"0019000000oGEaXAAW","stage3","InactiveCustomer","Kids Toys (HK) Ltd - stage3 - InactiveCustomer"
"0019000000oGEiBAAW","stage4","ActiveCustomer","Creative Castle Metal and Plastic Products Limited - stage4 - ActiveCustomer"
"0019000000oGEQoAAO","stage5","InactiveCustomer","KARCE COMPANY LIMITED - stage5 - InactiveCustomer"
"0019000000oGEfrAAG","stage6","ActiveCustomer","New Group Limited - stage6 - ActiveCustomer"
"0019000000oGEUjAAO","stage1","InactiveCustomer","ZHONG NAM (INDUSTRIAL) CO LTD - stage1 - InactiveCustomer"
"0019000000oGEXVAA4","stage2","ActiveCustomer","LANDING ALIMENTOS GOURMET SA DE CV - stage2 - ActiveCustomer"
"0019000000oGEOAAA4","stage3","InactiveCustomer","J.D.HEISKELL HOLDINGS LLC - stage3 - InactiveCustomer"
"0019000000oGEXtAAO","stage4","ActiveCustomer","GOURMET COOKIES S DE RL DE CV - stage4 - ActiveCustomer"
"0019000000oGEFzAAO","stage5","InactiveCustomer","IBSO ALIMENTOS DE CALIDAD SA DE CV - stage5 - InactiveCustomer"
"0019000000oGENcAAO","stage6","ActiveCustomer","TERRAFERTIL MEXICO SAPI DE CV - stage6 - ActiveCustomer"
"0019000000oGEeiAAG","stage1","InactiveCustomer","NUGAR SA DE CV - stage1 - InactiveCustomer"
"0019000000nFzmbAAC","stage2","ActiveCustomer","IBIS Systems Inc. - stage2 - ActiveCustomer"
"0019000000oGEj2AAG","stage3","InactiveCustomer","Intertaste Supply Point BV - stage3 - InactiveCustomer"
"0019000000oGEXWAA4","stage4","ActiveCustomer","HB Fuller Company - stage4 - ActiveCustomer"
"0019000000oGEUkAAO","stage5","InactiveCustomer","IXTACCIHUATL SA DE CV - stage5 - InactiveCustomer"
"0019000000oGEj3AAG","stage6","ActiveCustomer","GRUPO TERMICO RECUBRIMIENTOS SA DE CV - stage6 - ActiveCustomer"
"0019000000oGEUTAA4","stage1","InactiveCustomer","JOSE LUIS SAILHAN RAMOS - stage1 - InactiveCustomer"
"0019000000oGEN9AAO","stage2","ActiveCustomer","MINOTAURUS SEGURIDAD PRIVADA Y SERVICIOS EMPRESARI - stage2 - ActiveCustomer"
"0019000000oGEUUAA4","stage3","InactiveCustomer","Kleinemas Fleischwaren GmbH - stage3 - InactiveCustomer"
"0019000000oGEjRAAW","stage4","ActiveCustomer","ANA GRACIELA JASSO GARCIA - stage4 - ActiveCustomer"
"0019000000oGEf5AAG","stage5","InactiveCustomer","ROBINSON GRAIN ELEVATOR INC - stage5 - InactiveCustomer"
"0019000000oGEORAA4","stage6","ActiveCustomer","Kaindl Flooring GmbH - stage6 - ActiveCustomer"
"0019000000oGEM7AAO","stage1","InactiveCustomer","JIN BALANCE LIMITED - stage1 - InactiveCustomer"
"0019000000oGEUDAA4","stage2","ActiveCustomer","Homestyle Limited - stage2 - ActiveCustomer"
"0019000000oGEjKAAW","stage3","InactiveCustomer","Rapidfix Industrial (Asia) Ltd - stage3 - InactiveCustomer"
