JBCXM__PARTICIPANT__R.SURPART_EXTERNALID__C,JBCXM__ANSWERTEXT__C,JBCXM__ANSWER__R.SURALLOWANS_EXTERNALID__C,JBCXM__QUESTION__R.SURQUES_EXTERNALID__C,JBCXM__RANKTEXT__C,JBCXM__RANK__C,JBCXM__SUBMISSIONTIME__C,JBCXM__SURVEYMASTER__R.SURMASTER_EXTERNALID__C,SURUSERANS_EXTERNALID__C
BriceBreitenberg@gainsight.comCadbury Beverages Div Cadbury,This comments are filled for text field.,Customer Retention_Text8_ans1,Customer Retention_Text8,,,2,Customer Retention,BriceBreitenberg@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Text8_ans1
BriceBreitenberg@gainsight.comCadbury Beverages Div Cadbury,This comments are filled for text field.,Customer Retention_Text9_ans1,Customer Retention_Text9,,,2,Customer Retention,BriceBreitenberg@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Text9_ans1
BriceBreitenberg@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_Checkbox10_ans4,Customer Retention_Checkbox10,,,2,Customer Retention,BriceBreitenberg@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Checkbox10_ans4
BriceBreitenberg@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_Ranking11_ans1,Customer Retention_Ranking11,1,1,2,Customer Retention,BriceBreitenberg@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Ranking11_ans1
BriceBreitenberg@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_Ranking11_ans2,Customer Retention_Ranking11,2,2,2,Customer Retention,BriceBreitenberg@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Ranking11_ans2
BriceBreitenberg@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_Ranking11_ans3,Customer Retention_Ranking11,3,3,2,Customer Retention,BriceBreitenberg@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Ranking11_ans3
BriceBreitenberg@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_Ranking11_ans4,Customer Retention_Ranking11,4,4,2,Customer Retention,BriceBreitenberg@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Ranking11_ans4
BriceBreitenberg@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_MatrixMultipleAnswers12_ans4,Customer Retention_MatrixMultipleAnswers12_Checkbox1,,,2,Customer Retention,BriceBreitenberg@gainsight.comCadbury Beverages Div CadburyCustomer Retention_MatrixMultipleAnswers12_ans4
BriceBreitenberg@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_MatrixMultipleAnswers12_ans5,Customer Retention_MatrixMultipleAnswers12_Checkbox2,,,2,Customer Retention,BriceBreitenberg@gainsight.comCadbury Beverages Div CadburyCustomer Retention_MatrixMultipleAnswers12_ans5
BriceBreitenberg@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_NPS13_ans3,Customer Retention_NPS13,,,2,Customer Retention,BriceBreitenberg@gainsight.comCadbury Beverages Div CadburyCustomer Retention_NPS13_ans3
BriceBreitenberg@gainsight.comCadbury Beverages Div Cadbury,"Note that the code always refers to the Collection by its interface type (Set) rather than by its implementation type (HashSet). This is a strongly recommended programming practice because it gives you the flexibility to change implementations merely by changing the constructor. If either of the variables used to store a collection or the parameters used to pass it around are declared to be of the Collection's implementation type rather than its interface type, all such variables and parameters must be changed in order to change its implementation type.",,Customer Retention_NPS13,,,2,Customer Retention,BriceBreitenberg@gainsight.comCadbury Beverages Div Cadbury
BlazeBreitenberg@gainsight.comCadbury Beverages Div Cadbury,This comments are filled for text field.,Customer Retention_Text8_ans1,Customer Retention_Text8,,,2,Customer Retention,BlazeBreitenberg@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Text8_ans1
BlazeBreitenberg@gainsight.comCadbury Beverages Div Cadbury,This comments are filled for text field.,Customer Retention_Text9_ans1,Customer Retention_Text9,,,2,Customer Retention,BlazeBreitenberg@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Text9_ans1
BlazeBreitenberg@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_Checkbox10_ans2,Customer Retention_Checkbox10,,,2,Customer Retention,BlazeBreitenberg@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Checkbox10_ans2
BlazeBreitenberg@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_Ranking11_ans1,Customer Retention_Ranking11,1,1,2,Customer Retention,BlazeBreitenberg@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Ranking11_ans1
BlazeBreitenberg@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_Ranking11_ans2,Customer Retention_Ranking11,2,2,2,Customer Retention,BlazeBreitenberg@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Ranking11_ans2
BlazeBreitenberg@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_Ranking11_ans3,Customer Retention_Ranking11,3,3,2,Customer Retention,BlazeBreitenberg@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Ranking11_ans3
BlazeBreitenberg@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_Ranking11_ans4,Customer Retention_Ranking11,4,4,2,Customer Retention,BlazeBreitenberg@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Ranking11_ans4
BlazeBreitenberg@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_MatrixMultipleAnswers12_ans1,Customer Retention_MatrixMultipleAnswers12_Checkbox1,,,2,Customer Retention,BlazeBreitenberg@gainsight.comCadbury Beverages Div CadburyCustomer Retention_MatrixMultipleAnswers12_ans1
BlazeBreitenberg@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_MatrixMultipleAnswers12_ans3,Customer Retention_MatrixMultipleAnswers12_Checkbox2,,,2,Customer Retention,BlazeBreitenberg@gainsight.comCadbury Beverages Div CadburyCustomer Retention_MatrixMultipleAnswers12_ans3
BlazeBreitenberg@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_NPS13_ans6,Customer Retention_NPS13,,,2,Customer Retention,BlazeBreitenberg@gainsight.comCadbury Beverages Div CadburyCustomer Retention_NPS13_ans6
BlazeBreitenberg@gainsight.comCadbury Beverages Div Cadbury,"Note that the code always refers to the Collection by its interface type (Set) rather than by its implementation type (HashSet). This is a strongly recommended programming practice because it gives you the flexibility to change implementations merely by changing the constructor. If either of the variables used to store a collection or the parameters used to pass it around are declared to be of the Collection's implementation type rather than its interface type, all such variables and parameters must be changed in order to change its implementation type.",,Customer Retention_NPS13,,,2,Customer Retention,BlazeBreitenberg@gainsight.comCadbury Beverages Div Cadbury
BillMiller@googly.comICM Corp,,Customer Retention_Radio1_ans5,Customer Retention_Radio1,,,2,Customer Retention,BillMiller@googly.comICM CorpCustomer Retention_Radio1_ans5
BillMiller@googly.comICM Corp,,Customer Retention_MatrixSingleAnswer2_ans4,Customer Retention_MatrixSingleAnswer2_Radio1,,,2,Customer Retention,BillMiller@googly.comICM CorpCustomer Retention_MatrixSingleAnswer2_ans4
BillMiller@googly.comICM Corp,,Customer Retention_MatrixSingleAnswer2_ans2,Customer Retention_MatrixSingleAnswer2_Radio2,,,2,Customer Retention,BillMiller@googly.comICM CorpCustomer Retention_MatrixSingleAnswer2_ans2
BillMiller@googly.comICM Corp,,Customer Retention_MatrixSingleAnswer2_ans2,Customer Retention_MatrixSingleAnswer2_Radio3,,,2,Customer Retention,BillMiller@googly.comICM CorpCustomer Retention_MatrixSingleAnswer2_ans2
BillMiller@googly.comICM Corp,,Customer Retention_MatrixSingleAnswer2_ans4,Customer Retention_MatrixSingleAnswer2_Radio4,,,2,Customer Retention,BillMiller@googly.comICM CorpCustomer Retention_MatrixSingleAnswer2_ans4
BillMiller@googly.comICM Corp,,Customer Retention_MatrixSingleAnswer2_ans1,Customer Retention_MatrixSingleAnswer2_Radio5,,,2,Customer Retention,BillMiller@googly.comICM CorpCustomer Retention_MatrixSingleAnswer2_ans1
BillMiller@googly.comICM Corp,,Customer Retention_MatrixSingleAnswer2_ans1,Customer Retention_MatrixSingleAnswer2_Radio6,,,2,Customer Retention,BillMiller@googly.comICM CorpCustomer Retention_MatrixSingleAnswer2_ans1
BillMiller@googly.comICM Corp,"Note that the code always refers to the Collection by its interface type (Set) rather than by its implementation type (HashSet). This is a strongly recommended programming practice because it gives you the flexibility to change implementations merely by changing the constructor. If either of the variables used to store a collection or the parameters used to pass it around are declared to be of the Collection's implementation type rather than its interface type, all such variables and parameters must be changed in order to change its implementation type.",Customer Retention_Comment3_ans1,Customer Retention_Comment3,,,2,Customer Retention,BillMiller@googly.comICM CorpCustomer Retention_Comment3_ans1
BillMiller@googly.comICM Corp,,Customer Retention_SingleSelect4_ans1,Customer Retention_SingleSelect4,,,2,Customer Retention,BillMiller@googly.comICM CorpCustomer Retention_SingleSelect4_ans1
BillMiller@googly.comICM Corp,,Customer Retention_Checkbox5_ans2,Customer Retention_Checkbox5,,,2,Customer Retention,BillMiller@googly.comICM CorpCustomer Retention_Checkbox5_ans2
BillMiller@googly.comICM Corp,,Customer Retention_Radio6_ans1,Customer Retention_Radio6,,,2,Customer Retention,BillMiller@googly.comICM CorpCustomer Retention_Radio6_ans1
BillMiller@googly.comICM Corp,,Customer Retention_MultiSelect7_ans3,Customer Retention_MultiSelect7,,,2,Customer Retention,BillMiller@googly.comICM CorpCustomer Retention_MultiSelect7_ans3
BillMiller@googly.comICM Corp,This comments are filled for text field.,Customer Retention_Text8_ans1,Customer Retention_Text8,,,2,Customer Retention,BillMiller@googly.comICM CorpCustomer Retention_Text8_ans1
BillMiller@googly.comICM Corp,This comments are filled for text field.,Customer Retention_Text9_ans1,Customer Retention_Text9,,,2,Customer Retention,BillMiller@googly.comICM CorpCustomer Retention_Text9_ans1
BillMiller@googly.comICM Corp,,Customer Retention_Checkbox10_ans5,Customer Retention_Checkbox10,,,2,Customer Retention,BillMiller@googly.comICM CorpCustomer Retention_Checkbox10_ans5
BillMiller@googly.comICM Corp,,Customer Retention_Ranking11_ans1,Customer Retention_Ranking11,1,1,2,Customer Retention,BillMiller@googly.comICM CorpCustomer Retention_Ranking11_ans1
BillMiller@googly.comICM Corp,,Customer Retention_Ranking11_ans2,Customer Retention_Ranking11,2,2,2,Customer Retention,BillMiller@googly.comICM CorpCustomer Retention_Ranking11_ans2
BillMiller@googly.comICM Corp,,Customer Retention_Ranking11_ans3,Customer Retention_Ranking11,3,3,2,Customer Retention,BillMiller@googly.comICM CorpCustomer Retention_Ranking11_ans3
BillMiller@googly.comICM Corp,,Customer Retention_Ranking11_ans4,Customer Retention_Ranking11,4,4,2,Customer Retention,BillMiller@googly.comICM CorpCustomer Retention_Ranking11_ans4
BillMiller@googly.comICM Corp,,Customer Retention_MatrixMultipleAnswers12_ans2,Customer Retention_MatrixMultipleAnswers12_Checkbox1,,,2,Customer Retention,BillMiller@googly.comICM CorpCustomer Retention_MatrixMultipleAnswers12_ans2
BillMiller@googly.comICM Corp,,Customer Retention_MatrixMultipleAnswers12_ans1,Customer Retention_MatrixMultipleAnswers12_Checkbox2,,,2,Customer Retention,BillMiller@googly.comICM CorpCustomer Retention_MatrixMultipleAnswers12_ans1
BillMiller@googly.comICM Corp,,Customer Retention_NPS13_ans9,Customer Retention_NPS13,,,2,Customer Retention,BillMiller@googly.comICM CorpCustomer Retention_NPS13_ans9
BillMiller@googly.comICM Corp,"Note that the code always refers to the Collection by its interface type (Set) rather than by its implementation type (HashSet). This is a strongly recommended programming practice because it gives you the flexibility to change implementations merely by changing the constructor. If either of the variables used to store a collection or the parameters used to pass it around are declared to be of the Collection's implementation type rather than its interface type, all such variables and parameters must be changed in order to change its implementation type.",,Customer Retention_NPS13,,,2,Customer Retention,BillMiller@googly.comICM Corp
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_Radio1_ans4,Customer Retention_Radio1,,,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Radio1_ans4
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_MatrixSingleAnswer2_ans4,Customer Retention_MatrixSingleAnswer2_Radio1,,,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_MatrixSingleAnswer2_ans4
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_MatrixSingleAnswer2_ans4,Customer Retention_MatrixSingleAnswer2_Radio2,,,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_MatrixSingleAnswer2_ans4
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_MatrixSingleAnswer2_ans2,Customer Retention_MatrixSingleAnswer2_Radio3,,,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_MatrixSingleAnswer2_ans2
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_MatrixSingleAnswer2_ans4,Customer Retention_MatrixSingleAnswer2_Radio4,,,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_MatrixSingleAnswer2_ans4
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_MatrixSingleAnswer2_ans4,Customer Retention_MatrixSingleAnswer2_Radio5,,,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_MatrixSingleAnswer2_ans4
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_MatrixSingleAnswer2_ans2,Customer Retention_MatrixSingleAnswer2_Radio6,,,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_MatrixSingleAnswer2_ans2
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,"Note that the code always refers to the Collection by its interface type (Set) rather than by its implementation type (HashSet). This is a strongly recommended programming practice because it gives you the flexibility to change implementations merely by changing the constructor. If either of the variables used to store a collection or the parameters used to pass it around are declared to be of the Collection's implementation type rather than its interface type, all such variables and parameters must be changed in order to change its implementation type.",Customer Retention_Comment3_ans1,Customer Retention_Comment3,,,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Comment3_ans1
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_SingleSelect4_ans3,Customer Retention_SingleSelect4,,,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_SingleSelect4_ans3
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_Radio6_ans2,Customer Retention_Radio6,,,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Radio6_ans2
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,,Customer Retention_MultiSelect7_ans2,Customer Retention_MultiSelect7,,,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_MultiSelect7_ans2
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,This comments are filled for text field.,Customer Retention_Text8_ans1,Customer Retention_Text8,,,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Text8_ans1
BridgetSauer@gainsight.comCadbury Beverages Div Cadbury,This comments are filled for text field.,Customer Retention_Text9_ans1,Customer Retention_Text9,,,2,Customer Retention,BridgetSauer@gainsight.comCadbury Beverages Div CadburyCustomer Retention_Text9_ans1
